Kinase	BRAF_druginhibition_175_GSE42872	BRAF_druginhibition_38_GDS5085	FGFR3_druginhibition_36_GDS5023	ERBB3_knockdown_65_GSE19921	BRAF_knockdown_193_GSE5481	AURKA_druginhibition_196_GSE57810	HUNK_knockout_240_GSE14226	TGFBR2_knockout_293_GSE46211	TGFBR2_knockout_292_GSE46150	TGFBR2_knockout_295_GSE45968	TGFBR2_knockout_296_GSE22989	PDK1_knockout_265_GSE42187	TRIM28_knockout_302_GSE32224	TRIM28_knockout_303_GSE32224	RAF1_activemutant_219_GSE42964	CDK4_knockdown_225_GSE8866	IGF1R_druginhibition_46_GSE14024	IRAK4_defectivemutant_200_GSE6789	RET_knockout_270_GSE32093	GSK3A_knockdown_201_GDS4305	GSK3B_knockdown_202_GDS4305
MAST4	1.7937054599419906	1.7937054599419906	1.9733189679508107	NA	NA	NA	NA	NA	1.5129068726502082	2.020788170510306	NA	NA	NA	NA	1.53061415085991	NA	NA	NA	NA	NA	NA
PKA-A	1.7492657411940484	1.7492657411940484	4.470171472547225	1.5334454003500135	3.8596008393210357	6.692918799867433	1.5922712791171516	5.513107220188391	5.912855310451373	4.568003030649595	4.178235327255797	1.572167750856133	2.195725792460507	NA	3.5534146353665736	3.2172559694453695	NA	1.572167750856133	2.355378082172597	NA	3.7097675348238957
TYRO3	1.7492657411940484	1.7492657411940484	1.9281169207999393	NA	NA	1.7129582928090097	1.5922712791171516	NA	1.470018282327261	1.9754087626419685	1.7872569429332659	1.572167750856133	2.195725792460507	NA	1.4876121429490876	1.3278541754234294	NA	1.572167750856133	NA	NA	1.5623057271630931
MARK4	1.7492657411940484	1.7492657411940484	1.9281169207999393	3.6494100793713917	1.634080660342691	1.7129582928090097	1.5922712791171516	2.433566256539205	3.5165165968865804	1.9754087626419685	1.7872569429332659	1.572167750856133	2.195725792460507	2.283435466180755	1.4876121429490876	5.451133177495912	NA	1.572167750856133	2.355378082172597	NA	3.7097675348238957
PRKX	1.7492657411940484	1.7492657411940484	1.9281169207999393	NA	NA	NA	NA	NA	1.470018282327261	NA	NA	1.572167750856133	NA	NA	1.4876121429490876	NA	NA	1.572167750856133	NA	NA	NA
PKMYT1	1.7492657411940484	1.7492657411940484	1.9281169207999393	6.117467217552789	3.8596008393210357	4.023855249988901	6.306587979606508	2.433566256539205	3.5165165968865804	1.9754087626419685	4.178235327255797	1.572167750856133	5.022906571561754	2.283435466180755	3.5534146353665736	5.451133177495912	NA	1.572167750856133	2.355378082172597	NA	1.5623057271630931
DMPK	1.7492657411940484	1.7492657411940484	1.9281169207999393	1.5334454003500135	1.634080660342691	1.7129582928090097	1.5922712791171516	2.433566256539205	1.470018282327261	1.9754087626419685	1.7872569429332659	1.572167750856133	2.195725792460507	2.283435466180755	1.4876121429490876	1.3278541754234294	NA	NA	2.355378082172597	1.8689034369983943	1.5623057271630931
CSNK2B	1.7492657411940484	1.7492657411940484	NA	3.6494100793713917	1.634080660342691	NA	1.5922712791171516	2.433566256539205	NA	NA	4.178235327255797	1.572167750856133	NA	NA	1.4876121429490876	5.451133177495912	NA	NA	NA	4.347556742385848	1.5623057271630931
LYN	1.7373735159287114	1.7373735159287114	1.1013171981353362	4.51028237995711	6.5570233706402625	5.470411343788701	7.882212245255484	3.446284222906513	4.181182767769309	0.3886299858241099	4.341906514483089	7.728813365069311	0.5250873444169598	3.0460099442194966	3.0714798763842834	4.626274757245456	NA	2.290811791901743	0.6337109382765647	6.334996379930151	6.092511838332622
TRIB3	1.707089812661595	1.707089812661595	1.8851807983333755	NA	NA	NA	NA	NA	1.4293876881956538	NA	NA	1.5309130159485596	NA	NA	1.4468686228558705	NA	NA	1.5309130159485596	NA	NA	NA
SMG1	1.707089812661595	1.707089812661595	NA	NA	NA	1.6709562980115267	NA	NA	NA	NA	NA	NA	NA	NA	1.4468686228558705	1.2882288833174773	NA	1.5309130159485596	NA	NA	1.521108040585045
PRKD3	1.707089812661595	1.707089812661595	NA	NA	NA	NA	NA	NA	1.4293876881956538	NA	1.7449065206604226	NA	2.151899376695728	NA	1.4468686228558705	NA	NA	NA	NA	NA	NA
PKN2	1.707089812661595	1.707089812661595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.151899376695728	NA	1.4468686228558705	NA	NA	NA	NA	NA	NA
PIM3	1.707089812661595	1.707089812661595	1.8851807983333755	1.4924184884591614	3.7752328804171906	1.6709562980115267	1.5509022622106199	NA	3.433493780887615	NA	1.7449065206604226	NA	2.151899376695728	2.2393692491018093	3.4702343037085916	1.2882288833174773	NA	1.5309130159485596	NA	1.8262023440939856	1.521108040585045
TLK2	1.707089812661595	1.707089812661595	1.8851807983333755	1.4924184884591614	NA	NA	NA	NA	NA	NA	NA	NA	2.151899376695728	2.2393692491018093	1.4468686228558705	1.2882288833174773	NA	NA	NA	NA	NA
SIK1	1.6669757776810967	1.6669757776810967	1.8443087039913495	1.4534493537108364	NA	3.8579594121150915	3.6082221197966478	NA	1.390813194444858	4.39905583450818	1.704618522550927	NA	2.1101389165310627	NA	1.408181694603348	NA	NA	3.5665487373929388	5.179966691534492	NA	NA
TLK1	1.6669757776810967	1.6669757776810967	NA	1.4534493537108364	3.694820089850921	NA	1.5115923625870489	5.340581831419039	NA	NA	NA	3.5665487373929388	NA	NA	NA	5.210863339114921	NA	1.4917169616211743	NA	1.7855646682338124	5.965014092847003
VRK2	1.6669757776810967	1.6669757776810967	NA	NA	NA	1.6310156433596223	NA	NA	NA	NA	NA	NA	NA	NA	1.408181694603348	NA	NA	1.4917169616211743	NA	NA	NA
HIPK1	1.6669757776810967	1.6669757776810967	1.8443087039913495	1.4534493537108364	3.694820089850921	3.8579594121150915	NA	NA	1.390813194444858	NA	NA	3.5665487373929388	2.1101389165310627	2.1973694040893563	1.408181694603348	1.2506548247387448	2.986605888649434	1.4917169616211743	2.2689512787020796	1.7855646682338124	3.5460969732345173
CAMKK2	1.6669757776810967	1.6669757776810967	1.8443087039913495	NA	NA	1.6310156433596223	1.5115923625870489	NA	1.390813194444858	1.8912471189450077	1.704618522550927	1.4917169616211743	2.1101389165310627	NA	1.408181694603348	1.2506548247387448	NA	1.4917169616211743	NA	NA	1.4819688124519168
FGFR2	1.6669757776810967	1.6669757776810967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2506548247387448	NA	NA	NA	NA	NA
EIF2AK1	1.6669757776810967	1.6669757776810967	1.8443087039913495	NA	NA	NA	NA	NA	1.390813194444858	NA	NA	NA	NA	NA	1.408181694603348	NA	NA	NA	NA	NA	NA
NEK9	1.6669757776810967	1.6669757776810967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.408181694603348	NA	NA	NA	NA	NA	NA
MAP4K4	1.6669757776810967	1.6669757776810967	1.8443087039913495	1.4534493537108364	1.5529439748984686	1.6310156433596223	3.6082221197966478	2.346777551396328	1.390813194444858	1.8912471189450077	1.704618522550927	3.5665487373929388	2.1101389165310627	2.1973694040893563	1.408181694603348	3.057977128598384	NA	1.4917169616211743	2.2689512787020796	NA	3.5460969732345173
MAPK6	1.6669757776810967	1.6669757776810967	4.301708467854062	1.4534493537108364	NA	NA	1.5115923625870489	NA	NA	1.8912471189450077	NA	1.4917169616211743	2.1101389165310627	2.1973694040893563	1.408181694603348	NA	NA	NA	NA	NA	1.4819688124519168
CDK16	1.6287475301499754	1.6287475301499754	1.8053245318231588	1.4163618905236564	1.5152894673777306	1.5929602227967377	1.4741654744678223	2.3063074724225205	1.3541186959861904	1.8520868807172899	1.6662168425607644	1.4544034820951568	2.070268306331435	2.1572598255558177	1.3713752529790697	1.2149558969557097	NA	1.4544034820951568	2.2286617574449528	NA	1.4447119370836177
MERTK	1.6287475301499754	1.6287475301499754	4.223083122038755	1.4163618905236564	1.5152894673777306	1.5929602227967377	1.4741654744678223	NA	3.278975148084169	1.8520868807172899	3.9335566129704316	3.490235120560876	2.070268306331435	2.1572598255558177	3.315401648408826	1.2149558969557097	NA	3.490235120560876	2.2286617574449528	NA	1.4447119370836177
FRK	1.6287475301499754	1.6287475301499754	NA	3.4102155713361535	NA	NA	3.531750498102123	2.3063074724225205	NA	NA	1.6662168425607644	3.490235120560876	NA	NA	NA	2.983930833999215	NA	NA	NA	4.101434077946121	3.469862279650246
CSNK1G1	1.6287475301499754	1.6287475301499754	1.8053245318231588	1.4163618905236564	1.5152894673777306	1.5929602227967377	1.4741654744678223	2.3063074724225205	1.3541186959861904	1.8520868807172899	1.6662168425607644	1.4544034820951568	2.070268306331435	NA	1.3713752529790697	1.2149558969557097	NA	NA	2.2286617574449528	NA	1.4447119370836177
RPS6KA4	1.5922505407583298	1.5922505407583298	1.7680737525496997	1.3810015701741833	3.544577209027774	1.5566355070121984	8.46708838449111	12.067817820977496	1.31914966462206	1.8146604670390405	1.6295469513017957	8.380280408383618	2.0321330171193974	NA	1.336294769617697	7.317443996035114	NA	NA	2.1901082592096377	1.70979672024478	5.74066792086128
NUAK1	1.5922505407583298	1.5922505407583298	1.7680737525496997	NA	1.4793642854514706	3.7066051426543454	NA	NA	NA	1.8146604670390405	NA	NA	NA	NA	3.243127794498769	NA	NA	3.4172542857789923	2.1901082592096377	NA	NA
CAMKK1	1.5922505407583298	1.5922505407583298	1.7680737525496997	NA	NA	1.5566355070121984	1.4384670687388625	NA	1.31914966462206	1.8146604670390405	1.6295469513017957	1.4188180483952597	2.0321330171193974	NA	1.336294769617697	1.1809775742258248	NA	1.4188180483952597	NA	NA	1.4091828855345634
PAK5	1.5922505407583298	1.5922505407583298	4.1477941308201185	1.3810015701741833	NA	1.5566355070121984	NA	NA	3.206857799339792	1.8146604670390405	1.6295469513017957	1.4188180483952597	2.0321330171193974	4.875202885627526	3.243127794498769	NA	2.9053334327454765	1.4188180483952597	2.1901082592096377	1.70979672024478	NA
MKNK2	1.5922505407583298	1.5922505407583298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.336294769617697	NA	NA	NA	NA	NA	NA
EPHB3	1.557348469845015	1.557348469845015	1.7324200266095096	1.347232053781984	1.4450320897456514	1.52190515640766	3.3885492447486243	2.230439831032595	1.2857697620858737	1.7788315384036675	1.5944725091771672	3.3473489867605384	1.9955967096744203	2.0821115422640584	1.3028039059967986	2.845563902468547	NA	1.3848243214306952	2.153154444956792	NA	3.327133538776272
MOS	1.5239204202640697	1.5239204202640697	1.6982424568959278	NA	1.412171983345088	NA	1.3717257901280202	NA	NA	NA	1.5608726190161584	1.3523014045567476	1.9605384871123008	4.730563943147481	1.2707817661957046	NA	NA	NA	2.117679417996164	NA	NA
VRK1	1.5239204202640697	1.5239204202640697	1.6982424568959278	3.2012134947928494	3.4066685850238	3.5675888461967014	1.3717257901280202	8.269498189065466	1.2538580925949967	1.7444791977326282	1.5608726190161584	5.56531937982697	1.9605384871123008	2.0468156015817542	3.107573790245146	4.790054439743624	NA	3.2802906143532966	2.117679417996164	3.885537933470988	3.2601536353600777
FGFR3	1.4918586897307264	1.4918586897307264	1.6654333410354607	1.283995042318947	1.380676264179665	NA	1.340454318630143	NA	NA	NA	1.528639578446031	1.321141596015419	NA	NA	NA	1.0880778467114443	NA	NA	NA	NA	NA
RPS6KB2	1.4918586897307264	1.4918586897307264	1.6654333410354607	NA	NA	1.4567571571564044	NA	2.1605015827122425	1.2233069554738267	1.7114957427003192	NA	NA	NA	NA	3.043860951496848	1.0880778467114443	NA	1.321141596015419	NA	NA	1.3116742479563623
MAPKAPK3	1.4918586897307264	1.4918586897307264	NA	NA	NA	NA	1.340454318630143	2.1605015827122425	NA	NA	NA	1.321141596015419	NA	NA	1.2401206492778265	1.0880778467114443	NA	NA	NA	NA	NA
DYRK1B	1.4314585477327493	1.4314585477327493	1.6035448327792223	1.2258312214833345	3.2192263300230763	1.396696583436969	3.1348328337017324	2.0956730890071005	1.1659106472321303	1.6492598515510175	3.5285763447089193	1.2625356687797848	1.8632104791348567	1.9487769411167364	2.9236461225916592	1.032619270328745	NA	1.2625356687797848	2.0191052126531295	3.693583650553043	1.2531790883052603
EPHA1	1.4314585477327493	1.4314585477327493	1.6035448327792223	NA	1.3214023509262287	NA	1.2816263736462885	NA	1.1659106472321303	NA	NA	3.0942592343512954	NA	NA	1.1825058520883869	1.032619270328745	NA	3.0942592343512954	NA	NA	1.2531790883052603
PTK6	1.4314585477327493	1.4314585477327493	1.6035448327792223	1.2258312214833345	NA	1.396696583436969	1.2816263736462885	NA	1.1659106472321303	1.6492598515510175	3.5285763447089193	1.2625356687797848	1.8632104791348567	NA	1.1825058520883869	1.032619270328745	NA	1.2625356687797848	2.0191052126531295	NA	1.2531790883052603
CDK6	1.4314585477327493	1.4314585477327493	3.813312152992072	10.164918548971594	5.477230770191105	5.723776108855149	7.815656299607147	4.838025200523311	4.963217467994027	6.542609858271376	5.955764130048853	7.72981990609828	7.229663618042081	7.503462119208001	5.01843500299031	9.040368272290642	2.728279676553947	5.283473033033822	4.679122715362517	15.135306056831414	5.252587229049067
PTK2B	1.4314585477327493	1.4314585477327493	NA	NA	NA	NA	NA	NA	1.1659106472321303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BMX	1.4314585477327493	1.4314585477327493	NA	NA	NA	1.396696583436969	NA	NA	NA	NA	NA	NA	NA	NA	1.1825058520883869	NA	NA	1.2625356687797848	NA	NA	NA
MAPK7	1.4314585477327493	1.4314585477327493	1.6035448327792223	5.162164014777755	1.3214023509262287	5.723776108855149	5.3464133018235875	4.838025200523311	1.1659106472321303	NA	5.955764130048853	3.0942592343512954	1.8632104791348567	1.9487769411167364	2.9236461225916592	4.515974047055318	NA	1.2625356687797848	NA	6.2104979358230485	5.252587229049067
GRK2	1.4314585477327493	1.4314585477327493	1.6035448327792223	1.2258312214833345	NA	1.396696583436969	1.2816263736462885	2.0956730890071005	1.1659106472321303	NA	NA	3.0942592343512954	NA	NA	1.1825058520883869	2.601450411287997	NA	NA	NA	NA	NA
MAP3K3	1.410747976880244	1.410747976880244	2.945929218580049	0.119035586547601	0.5457999733644431	0.18280521190362628	0.5027435629501599	NA	0.8807224626651636	NA	NA	0.4826225280043358	0.4245260727830941	0.47812972466394255	1.6194119510530955	1.2084972237303429	NA	1.0633541554294927	NA	0.2502100256014086	1.045122707724008
PDK1	1.4029555391531439	1.4029555391531439	1.574300843072836	NA	NA	1.368362529459767	1.2539053042698831	NA	1.1389008828806557	1.61984281816936	1.43922568076093	1.2349249545017693	1.8330935537916737	NA	1.1553875780812122	1.0065711053643027	NA	1.2349249545017693	NA	NA	1.2256234253813547
LATS2	1.4029555391531439	1.4029555391531439	1.574300843072836	1.1984402084535786	5.389285852058519	3.3199603185272726	1.2539053042698831	NA	NA	1.61984281816936	1.43922568076093	3.0367456285077994	NA	1.9184239658447582	2.8668308635148243	2.54616784702295	NA	1.2349249545017693	1.9885742939735085	NA	1.2256234253813547
PRKACB	1.4029555391531439	1.4029555391531439	3.753511986226641	2.958916396865243	3.161244188192326	1.368362529459767	3.0771633131552347	2.0649634491987454	1.1389008828806557	1.61984281816936	3.469570900315476	5.196067595760155	NA	NA	2.8668308635148243	2.54616784702295	NA	1.2349249545017693	1.9885742939735085	1.5174101505931232	1.2256234253813547
CDK3	1.3754872871622628	1.3754872871622628	6.218032976656653	7.3353343976949255	3.105274891894847	8.09761091942224	10.197766331887845	11.150518708887988	7.065065785863605	9.20822355939039	3.4125799755620214	7.50006122457981	4.235159359218935	10.51231736809456	7.140094604141357	8.759872084633974	2.6658462403549597	7.50006122457981	7.547100858597264	14.788425509603512	15.653745160359708
CAMK1	1.3754872871622628	1.3754872871622628	1.5460937444252056	NA	NA	NA	NA	NA	2.7768421316214607	1.5914631077442631	1.4115882405298257	NA	1.804015449310277	NA	1.1292987711369256	NA	NA	NA	NA	NA	NA
FER	1.3754872871622628	1.3754872871622628	3.6957274096432577	NA	1.266549596284059	NA	NA	NA	2.7768421316214607	1.5914631077442631	1.4115882405298257	NA	NA	1.889110228734437	1.1292987711369256	NA	NA	2.9812439871162875	1.9590828993370573	NA	NA
AXL	1.3754872871622628	1.3754872871622628	3.6957274096432577	1.1720798435962394	3.105274891894847	1.3410626791470683	1.2272162194977567	NA	2.7768421316214607	1.5914631077442631	3.4125799755620214	2.9812439871162875	1.804015449310277	1.889110228734437	2.8120261178322763	0.9815470786104349	NA	5.111595217075894	1.9590828993370573	NA	1.1990990899221412
DAPK1	1.3489897062053426	1.3489897062053426	NA	2.8504228336638193	NA	3.208815707136337	1.2014950345963362	NA	1.0879042037762627	NA	NA	1.1827340882411015	NA	NA	1.1041753477688996	2.441500451391101	NA	1.1827340882411015	NA	1.4624259812869813	1.173541997400567
EIF2AK2	1.3489897062053426	1.3489897062053426	NA	1.146686042722013	5.222021214660078	10.711317072659147	5.092282176937885	NA	2.724079228595181	NA	3.3574811355027645	NA	4.178066065485142	1.8607716442925155	2.7591094417653457	4.2701159533185455	NA	1.1827340882411015	NA	NA	NA
STK4	1.3234044515543335	1.3234044515543335	NA	1.1222004625825028	NA	1.2893149886284037	1.1766834056325086	NA	1.063794863455888	NA	NA	1.1580315079768666	NA	NA	1.0799589653402375	2.391881529087781	NA	1.1580315079768666	NA	1.4363338428039847	1.1488938042442467
ERBB2	1.3128555818917644	1.3128555818917644	8.479217322491637	9.747110876398954	6.741685908071379	2.405695972858263	8.296195817117251	4.359009825370211	4.291568846616896	3.089263210647018	14.109757586118699	4.759150872297874	2.044137331903137	2.1967172601235405	3.013068117498028	8.098412083840163	NA	3.30654601329776	2.323665701019081	1.500320569187025	4.713647049035593
RIPK3	1.3004236372449651	1.3004236372449651	6.408237225173794	0.3167543662722437	0.37414510043282845	0.4218506016912523	1.066905763733607	NA	1.793178401563037	NA	0.46883113408557253	0.338359066565981	NA	0.8249920358300716	1.8345822222405712	2.4508564619616946	NA	1.038062096170808	0.8816813093959022	0.5226002511005247	2.0131070957995707
DAPK3	1.298678253452697	1.298678253452697	1.4670809760070298	NA	1.191403849085536	3.1047995920591434	NA	NA	NA	1.5119350952993822	NA	NA	NA	NA	2.658503363858846	NA	NA	2.8256392860811146	1.876233043745309	NA	NA
CSK	1.298678253452697	1.298678253452697	1.4670809760070298	2.7490479312716656	2.948272532651253	1.2647555341691281	1.1527280637359671	NA	1.040538807990861	NA	1.3342748234318242	NA	1.7224012439671381	1.8067916297111868	1.056596356326597	0.9120070745039108	NA	1.1341847796891737	NA	1.4111022834526312	1.1251012418158537
MTOR	1.2881452399776492	1.2881452399776492	4.53722670751993	0.9722728759862866	2.169232116524728	3.750547330996002	2.066885699824386	0.9375502027289966	4.223019686170355	4.713782578589556	4.0189662976323515	1.026844379088479	2.0154217469427778	3.8876681397416157	7.47092569244839	1.451945364005498	NA	4.688473487850683	6.1735753383521	1.4743625897518113	1.9943144306740908
MAP3K5	1.27476234502888	1.27476234502888	3.482451326718954	1.0757453944877675	2.899232373787581	5.233035681953964	1.1295802429362365	1.9258125538202058	1.018087273185117	1.4871179920399829	1.3101918473671186	2.77706323803703	NA	1.7810481628461434	4.539524138932282	4.047680730361877	NA	4.7997417530868125	7.216721897927572	1.3866825361853634	2.7576255915217134
FGFR1	1.2516119687233593	1.2516119687233593	1.4185562034690946	1.0536823854711739	NA	NA	NA	NA	0.9963955044036613	NA	NA	1.0888678255004143	NA	NA	1.0122414099238748	NA	NA	1.0888678255004143	NA	NA	NA
RET	1.2291859485206837	1.2291859485206837	3.385183479056581	2.608651537009728	1.1235574770943808	5.0884643763288215	6.97494233038894	4.39382486433535	4.345082796869422	3.4789354555704812	5.316118370166135	6.890653597267125	3.917423119438615	4.092747628450389	6.535893316016545	10.328917284747849	NA	6.890653597267125	7.065235173068009	5.566502329901368	6.849297630244552
DYRK2	1.1863579936391977	1.1863579936391977	5.608694781373857	4.4054063074775565	4.711536662318653	2.871094818703191	2.6359891990105884	1.8287325914022288	4.2126814068492875	5.753416785457498	5.178368089088177	2.596961104676528	1.6021536423553806	3.9978465228257862	6.356629170502502	2.1262255531078744	NA	6.7096592577665835	4.141485052885601	3.176752394357581	2.5778302502892196
SLK	1.1658884932401492	1.1658884932401492	NA	NA	NA	NA	NA	NA	2.358309163714402	1.3737766379094984	1.2004906031974851	1.0066046108739137	NA	NA	0.9318773257466694	NA	NA	NA	1.7314903650078317	NA	NA
PDGFRBETA	1.1658884932401492	1.1658884932401492	1.3299413459115281	0.9722674092246953	6.880502492967314	1.1329546400427213	NA	NA	4.149199333539515	NA	5.112215951221907	NA	NA	1.663103737229465	0.9318773257466694	0.7934696200357384	NA	2.555133349640339	1.7314903650078317	NA	0.9978414295457506
ABL2	1.1460076819371596	1.1460076819371596	1.3093430188175847	2.440011963641666	1.0425468242551077	1.1132367086560437	2.553184058123832	1.7840746553957276	0.8979978720898425	1.3530100176368747	1.1804459016339037	2.514461397510562	1.5586608347386235	1.64142225294022	0.9133231946575189	2.048076706509618	NA	2.514461397510562	NA	1.2549367948597463	2.495483000672807
CLK1	1.1460076819371596	1.1460076819371596	NA	NA	NA	NA	1.005376025348749	NA	NA	NA	NA	0.9875808730564133	NA	NA	NA	0.7759272457886759	NA	NA	NA	NA	0.9788703125868964
RPS6KA5	1.1460076819371596	1.1460076819371596	3.2063165209059177	0.953453490400302	9.213207265677601	4.822266223289006	2.553184058123832	7.026521026574804	2.3184700495397763	1.3530100176368747	5.04776471758605	6.5379766664018755	1.5586608347386235	1.64142225294022	4.140505839979584	5.522507668801341	NA	2.514461397510562	6.785233067702297	3.090385209924552	6.497005695789718
CAMK2A	1.1413266062208525	1.1413266062208525	4.1782229368993935	4.091171022922805	0.3140735039268143	4.9019500187748095	4.3536786619469785	2.2507597520958478	2.589020263007431	2.7854311090478294	2.307968110737735	4.263602087354861	1.8428665970547193	0.7389657756917163	3.8889641549372937	3.2017368065205365	NA	1.7920030345658047	2.1145104730268516	2.5124588563718033	4.21955133093299
MAP3K14	1.1105082202690626	1.1105082202690626	2.608719592615106	NA	0.9489627810903549	3.338704168204044	1.7906414155025583	0.8364484949219299	0.7348848764683626	NA	0.38862261036256185	0.2707012780716675	NA	NA	1.5540355000465582	2.0741882951626045	NA	1.7444280622464778	NA	2.4587955718243677	0.8528479217673758
MET	1.1079020307865803	1.1079020307865803	NA	NA	NA	1.0754551639043501	0.9687650923843206	NA	NA	NA	NA	NA	NA	1.5997286944832716	0.8778551249685058	0.742466881385402	2.3599985319931243	0.9511797898746451	1.667591795456102	NA	NA
RIPK2	1.0896267991328834	1.0896267991328834	5.2896780410371385	NA	NA	NA	2.4371243783065846	NA	2.205353662130828	NA	1.1235765216218154	NA	NA	NA	2.238565761067605	1.938958817906106	NA	0.9337520561490151	NA	NA	2.380106660360776
PRKD2	1.0718391447043736	1.0718391447043736	1.2323257231806042	2.289063622681149	0.9705151319144959	1.0397141810399397	0.9341858941127501	1.701351220034523	0.8294912088077329	1.2753238662927349	4.805477410572888	0.9168087112775927	1.4782560420106687	NA	0.844408804705798	0.7110072317268666	NA	0.9168087112775927	NA	1.1788046131719754	0.9083064341732351
CSNK1D	1.0718391447043736	1.0718391447043736	1.2323257231806042	0.883511661576321	6.474202740287936	4.582126626782743	2.400418679413919	NA	2.16962474206068	1.2753238662927349	2.7730605165362525	0.9168087112775927	NA	1.5600958159234182	3.9081560707207	1.9045556254844305	NA	6.219295275550966	1.6276113319098737	NA	2.3436278047756693
PDPK1	1.0376429197255974	1.0376429197255974	1.196717894046041	NA	NA	1.0058376579402724	0.9014623387494001	NA	0.7980915236660768	1.2393841987806096	1.071108901530882	0.8842915480340258	1.4409660478436601	NA	0.812808159107969	0.6813722764904742	NA	0.8842915480340258	NA	NA	0.8758920949305475
PKABETA	0.9895155979828295	0.9895155979828295	1.146489120676034	NA	NA	NA	0.8555233912628173	1.6084471666798468	0.7541161140620672	1.1886609033462812	NA	0.8386589555105037	NA	NA	NA	0.6400083670180016	NA	0.8386589555105037	NA	1.0940606702423035	0.830412095330123
KDR	0.9895155979828295	0.9895155979828295	NA	0.8063797545137729	0.8908194645833778	0.9581857661059421	0.8555233912628173	1.6084471666798468	NA	NA	1.0225025900758529	0.8386589555105037	NA	NA	0.7685349256844717	1.7455075865588658	NA	NA	NA	1.0940606702423035	0.830412095330123
PKCTHETA	0.9742505378233702	0.9742505378233702	1.130527828350675	2.089562712999282	4.028910035228328	8.679945201428085	3.905920068538017	1.591081080709723	5.379380038406197	2.921059089093398	4.481846197323803	3.8468849466295914	3.3462405474627537	1.4519046682460404	2.0054170980627712	6.675313648396986	NA	3.8468849466295914	1.5183843105147885	4.724684905896568	7.8948312728681795
CAMKIIBETA	0.9305819319647497	0.9305819319647497	1.0847832702528708	5.444046536555194	NA	4.116501371751176	5.680978007425446	6.272563907500535	NA	1.1263017264817967	2.4682961110949484	5.599948966865584	NA	NA	NA	8.424315714147024	2.1483735012309064	0.7830071413631348	1.4689607624770042	4.576281924637015	3.6764395598261568
MAP3K1	0.9211947319993028	0.9211947319993028	3.6192928617332503	0.19080586803536775	0.23505853301575586	NA	0.7215309081164336	NA	1.2395723003704593	NA	0.9722251304014271	0.2072837921741662	NA	0.6181794242689846	2.1698264458057404	1.6991351591070354	NA	1.4512504336076792	0.6692010096097072	0.355485112158546	1.4303235442008473
ABL	0.8898356560393287	0.8898356560393287	NA	3.4605052759075123	2.097968236661379	0.8595959607501498	9.822098429716801	3.6111971444843394	1.802862001344906	NA	2.379309784616566	9.695150035880461	NA	3.319747802947667	0.6776651552741051	8.154314349141725	NA	NA	1.4225023529762864	2.5312432961102194	3.5435198287505423
CAMKIIALPHA	0.8517110609612376	0.8517110609612376	2.556163236134876	5.0923786735863406	0.7581273126276011	3.8510510478011093	3.5039522864388113	5.985008677745051	0.6297811384049139	1.0423691542395592	2.29555703361445	5.246004720049716	1.2353199898345029	1.313763203222991	0.6432383593079993	7.899100067098785	NA	0.7089641045773006	NA	6.4337595772349685	5.206846868706458
MAP3K8	0.7933133711655088	0.7933133711655088	6.392618325525542	3.143977462389744	0.7022144718906302	0.7642867542196363	13.828784211362084	3.3764301112471453	4.580231297018078	0.9798234137747633	2.1662665640064094	4.979584722474409	2.922368403889742	1.2468539691844853	3.0159900467537515	7.502963376716167	NA	1.7840081062937414	NA	6.1554000911067055	6.863642665400117
ROCK1	0.7207781789770389	0.7207781789770389	NA	NA	0.6330786611409077	NA	NA	1.2946457653426633	NA	NA	NA	0.5873473264889284	NA	NA	NA	0.418024150210835	NA	NA	NA	NA	0.5801597812674295
MAPK13	0.7017693642330612	0.7017693642330612	2.2108985117530264	2.838580573067092	0.6150241590893818	3.3330044357316053	4.630622348576361	5.415730809804506	0.4977491848458849	2.2960624963538687	1.9608372890686403	2.9441768343366745	1.0649116118493354	1.1402696484689074	2.7144086545853705	2.289236223580294	NA	4.553374921334202	2.998713258477454	3.771660306942272	1.5744933669823358
PKC-A	0.6487157173330235	0.6487157173330235	3.743444819011353	0.4946124709773037	0.564788519028833	3.1446373219124832	0.5352581178003858	NA	1.3134295246590897	3.8771666365890747	NA	0.5212463519788958	NA	NA	2.537247480720609	1.09246276560288	NA	2.7624742333662926	2.8633108240500684	0.7395307245158126	0.5144183124148284
PKCEPSILON	0.6404080180466368	0.6404080180466368	3.7122791580841787	5.80457471962663	2.9003137247766784	1.6945039364620973	4.336866963974639	2.9882741498770558	5.495420987630871	2.149419185730562	3.319247881488297	2.7338048653664737	2.546755440788115	2.708190847369483	0.4565247551527965	8.19587097477152	NA	NA	2.8418402070389415	3.546218185647542	7.840458708399879
